psa_sample_id,sample_design,uncertainty_schema_version,infant_contact_multiplier,VE_inf_baseline,relative_infectiousness_asymptomatic,infectious_duration_asymptomatic,fitness_R,PEP_coverage_multiplier
21,latin_hypercube_inverse_cdf,1,0.9877529346094897,0.1509337084796354,0.566953218676536,10.411492560996964,1.07327935658994,1.1199718710354558
22,latin_hypercube_inverse_cdf,1,1.1113317440929271,0.2184158632889828,0.2236603698925203,18.706296462869755,0.917227274353742,1.1739137593443407
23,latin_hypercube_inverse_cdf,1,0.8559879106587622,0.2895614148682015,0.140406472074832,18.09338527996433,0.8820096376151231,0.773848659075814
24,latin_hypercube_inverse_cdf,1,0.8707603567759287,0.3484954422449382,0.3112730037587784,16.57406353562435,0.8257150079114496,0.9543486221565708
25,latin_hypercube_inverse_cdf,1,0.787283322492041,0.2019348297655734,0.2678189105334251,11.313219875948228,0.8429297765558174,1.1135000068464376
26,latin_hypercube_inverse_cdf,1,0.9254735924666776,0.2491815334158065,0.855544642919913,17.000057492644075,0.9806298422890046,1.0040045119842125
27,latin_hypercube_inverse_cdf,1,0.896509031502521,0.2568804593340123,0.60961433142854,26.08149305339847,1.2299853058190475,0.664541137056774
28,latin_hypercube_inverse_cdf,1,1.100461145893921,0.2970317346394032,0.9003774561229201,18.49560446949152,0.9206473956860708,1.4775000730816974
29,latin_hypercube_inverse_cdf,1,1.0542615098338672,0.2640388990396405,0.7975146300867865,13.576602181442812,1.2226751666826223,1.2368949780077363
30,latin_hypercube_inverse_cdf,1,1.132649579335944,0.5683295151492717,0.1263981426984872,19.29620912941689,0.9249222706346284,0.9426024588755548
31,latin_hypercube_inverse_cdf,1,0.8398259454549826,0.1804665645711863,0.6048050755572831,19.13098657700807,0.9268699836776728,1.0485493337532978
32,latin_hypercube_inverse_cdf,1,0.8440450166187148,0.2356192201468277,0.7045002962489294,19.62784900358257,0.7082967392490018,1.3011922966638647
33,latin_hypercube_inverse_cdf,1,0.7769084131498126,0.154503069997658,0.9460990617467347,22.33316228274388,0.8506012555905451,0.6425587098227964
34,latin_hypercube_inverse_cdf,1,1.1992754780088808,0.262350255364018,0.2546855487169641,10.744382983497596,1.092572168530929,0.7268730198483625
35,latin_hypercube_inverse_cdf,1,1.006670924233061,0.3789168427361427,0.2292448825194133,21.37711057202104,0.9779521150786872,1.0107006582318925
36,latin_hypercube_inverse_cdf,1,0.9745339803545616,0.2154144066414001,0.4269278292224576,15.845533645745077,0.9700798130808268,0.6346122406865609
37,latin_hypercube_inverse_cdf,1,1.2563862715002496,0.3216176155556083,0.6283478650104584,19.760446239057675,0.8924643254858605,0.9837285825775036
38,latin_hypercube_inverse_cdf,1,0.8089151622846301,0.1411863003933044,0.6174871283306652,14.110623878268727,0.960420997945892,1.3423226376016069
39,latin_hypercube_inverse_cdf,1,1.3294109926297688,0.2860983167441394,0.6972097313761185,19.96207779307184,1.0000045634427834,0.8387459251340691
40,latin_hypercube_inverse_cdf,1,1.1467703100423827,0.4636989441613465,0.9283947381117,8.80013939925991,0.994970789521314,0.927656594186043
41,latin_hypercube_inverse_cdf,1,1.021191084588439,0.3416332273073207,0.8444983117784066,12.941983824042303,1.1192525094361818,1.1824772790777447
42,latin_hypercube_inverse_cdf,1,1.2304716327624752,0.3351333021333331,0.5555195639339479,15.797766823038366,0.9571997854967602,0.9593804808514952
43,latin_hypercube_inverse_cdf,1,0.985352623226356,0.354955803712531,0.5044898009555319,17.289673836127285,1.2105697846075023,1.0062652715426648
44,latin_hypercube_inverse_cdf,1,1.0415826048323646,0.3533721639590164,0.7607574463781411,18.79505890604461,1.2422318753641075,0.8475439271399298
45,latin_hypercube_inverse_cdf,1,1.082888362082311,0.2432245973361471,0.786144031211545,21.668568351548807,0.9735528813961526,0.9584323066162328
46,latin_hypercube_inverse_cdf,1,1.3611738535391429,0.4919730585201428,0.5650432361445223,11.87662227511101,1.0287290316062443,0.7199279584436397
47,latin_hypercube_inverse_cdf,1,0.9210310363492388,0.2924804999088308,0.3398362278721466,11.975933960855714,0.967495888175508,0.7578197987916754
48,latin_hypercube_inverse_cdf,1,0.7901763719411511,0.3999970393624005,0.3143119556846975,24.78191435128954,1.1787830684665987,0.7013291041294846
49,latin_hypercube_inverse_cdf,1,1.1248799112524877,0.149359600937871,0.6713057318238993,21.90032505873371,0.935038592954996,0.8248970022058819
50,latin_hypercube_inverse_cdf,1,1.3153707704954476,0.1102054279403623,0.4414518297443383,19.034467847252024,1.0699880883776027,0.9690252015234702
51,latin_hypercube_inverse_cdf,1,0.9038318241747216,0.1893203615489776,0.0716154634154339,18.18111726158164,0.9886821133613964,0.86782280580618
52,latin_hypercube_inverse_cdf,1,0.9833587365844496,0.1611803170806381,0.4301498562689758,17.38897866770411,0.7512587697149175,0.9154969438432607
53,latin_hypercube_inverse_cdf,1,1.1855322489277316,0.3660061354394298,0.809643252708621,20.95196371496229,1.0614680600342647,1.0701673201354152
54,latin_hypercube_inverse_cdf,1,1.058072315788915,0.5023328414883809,0.4515120684124615,15.047853582444455,1.1406092291072951,1.2526406418844331
55,latin_hypercube_inverse_cdf,1,1.1622648684589885,0.1568990982120056,0.1510368656660967,14.963980017822292,1.04476071372527,1.0647491837272616
56,latin_hypercube_inverse_cdf,1,1.3428836393494397,0.2075416064089987,0.3282134674061334,18.96860787842213,1.009253620111309,0.9807358429674468
57,latin_hypercube_inverse_cdf,1,0.8009905974366505,0.2831435744840152,0.149579824020447,27.51479285071882,0.933241567337834,0.98773952348862
58,latin_hypercube_inverse_cdf,1,1.481371677958258,0.1740361300557698,0.299788233968661,23.63432417351581,1.1124843361250232,1.0943086693680684
59,latin_hypercube_inverse_cdf,1,0.8913373046848033,0.2382748802963547,0.3505692697199459,12.58261741863398,1.0598113726736278,0.8989728944931696
60,latin_hypercube_inverse_cdf,1,0.8613112593728376,0.2730222650964352,0.7378181007927034,27.962221204141137,0.9519712578436488,0.8873598627677974
61,latin_hypercube_inverse_cdf,1,0.966761519141626,0.4162436142349362,0.876589342279509,9.370784622844516,0.9125433110274834,1.08493627250771
62,latin_hypercube_inverse_cdf,1,1.2123676801496108,0.0968308573619924,0.3603701364275127,24.14588258625399,0.771975808040721,1.0229031224152072
63,latin_hypercube_inverse_cdf,1,0.8608070257779885,0.407762385091751,0.5846759602398972,20.749812056006835,0.8773895592402182,0.8143285756276704
64,latin_hypercube_inverse_cdf,1,1.1273320230404238,0.2806365650060632,0.332704981975999,20.246011178504546,1.1393373768514174,1.024609149842257
65,latin_hypercube_inverse_cdf,1,1.1537708195508258,0.198563217579297,0.5935764829615711,18.629102770983103,1.015035236135522,1.2247537269295166
66,latin_hypercube_inverse_cdf,1,0.7567180297706948,0.4221133028781547,0.8274458095911658,22.016089054228924,1.108202757469182,0.9485516927398078
67,latin_hypercube_inverse_cdf,1,0.933712403399091,0.1450166060938376,0.8140591152914946,26.752798571204128,0.9420240267276392,1.0739650099076268
68,latin_hypercube_inverse_cdf,1,0.89786408063877,0.131692671928422,0.496291196645673,23.36880169088824,1.086805301831436,1.1616544103762776
69,latin_hypercube_inverse_cdf,1,0.8313916140996552,0.259518060408972,0.5130260154943782,17.098112135769288,1.049126495791033,1.1402451197251244
70,latin_hypercube_inverse_cdf,1,1.22611611868053,0.3945093921494049,0.2478159674699455,10.200065500517644,1.020892020114375,0.677588631184899
71,latin_hypercube_inverse_cdf,1,0.8795201430852266,0.1272537327237084,0.6399545046818297,19.87562250046257,1.066428162795758,1.4523268468146135
72,latin_hypercube_inverse_cdf,1,0.7642812752133695,0.380229169765323,0.5187920869972451,15.182279880378903,0.9296998039441003,0.8845198789473028
73,latin_hypercube_inverse_cdf,1,1.261174865722642,0.3577594915896568,0.6788739908801926,20.55889098101743,1.0746798262806616,1.4846441355340438
74,latin_hypercube_inverse_cdf,1,1.0382210542147303,0.2094890506167348,0.3493245629237331,22.19079171000595,1.0170224039616207,0.6871812292329489
75,latin_hypercube_inverse_cdf,1,0.9504809681341896,0.431381861301701,0.3922338348262705,13.449813415664176,0.8316836306979141,1.2632804993651228
76,latin_hypercube_inverse_cdf,1,1.027416191886651,0.4125238728752541,0.5489623478907086,17.864163450768032,1.1586878527889977,0.7981825549910381
77,latin_hypercube_inverse_cdf,1,1.1139444327477646,0.196023721821057,0.2844681650516525,14.324453115613844,1.026500302915232,1.017443077026403
78,latin_hypercube_inverse_cdf,1,1.0757504271414926,0.1627670892518423,0.3769307292300918,17.694290205701122,1.0402779450212312,1.131899153162859
79,latin_hypercube_inverse_cdf,1,1.0788794077412127,0.0789120117508788,0.9078006770645884,16.859621949433613,0.9073137859650025,0.8559956723392736
80,latin_hypercube_inverse_cdf,1,1.0110431825801474,0.1031870757449052,0.1630496868981373,13.843530430095084,0.9476918622526754,1.2327721309255972
81,latin_hypercube_inverse_cdf,1,0.8857968731876835,0.1661095263226399,0.5117466633671726,11.76667750584041,0.8631926222239732,0.8934306629441023
82,latin_hypercube_inverse_cdf,1,0.8236719477330418,0.337452085858577,0.8682192863690893,18.465090073494828,0.955999087428734,0.8354750334460328
83,latin_hypercube_inverse_cdf,1,1.0509819584828517,0.3698366610885595,0.1805389584566429,15.917296370580829,1.1895003788587144,0.7428250172432034
84,latin_hypercube_inverse_cdf,1,1.0138213490489376,0.4758507067081385,0.768337712537019,21.129117057338096,0.8523963290616253,1.1657319293858015
85,latin_hypercube_inverse_cdf,1,1.0717297913461232,0.2671818853172381,0.4867000961878385,12.22100711593896,1.042519960207678,0.8778327514549769
86,latin_hypercube_inverse_cdf,1,1.1411100677774904,0.1775288685450533,0.2750362404420286,13.351602225658532,0.901299876740396,0.8593690034881786
87,latin_hypercube_inverse_cdf,1,1.0947549601801627,0.1333261926172611,0.5966356152623327,20.50203275417633,0.8189054531282222,1.028112690327004
88,latin_hypercube_inverse_cdf,1,1.2016208185772712,0.1864698542129552,0.7573269522870688,16.502393413461157,1.1260080749366987,0.9076244722470233
89,latin_hypercube_inverse_cdf,1,0.9740254873757076,0.2312313100616382,0.3841820472208057,13.188766665053368,0.8983472869247184,1.371210128767402
90,latin_hypercube_inverse_cdf,1,0.9608172821389624,0.2286921203105408,0.2658002604066888,25.657130041552477,1.0227837282317205,1.403880463332857
91,latin_hypercube_inverse_cdf,1,0.8755273818605637,0.3429314386038645,0.214540883203866,24.384603925364782,0.7974604804486992,1.1120368507281848
92,latin_hypercube_inverse_cdf,1,1.0657330997514052,0.1877803154467673,0.1210227852206106,23.18654353823785,0.985701465368326,1.1936039224503057
93,latin_hypercube_inverse_cdf,1,0.85023029222154,0.0858695068775602,0.7481696452064382,15.61960592740692,0.9437153204613826,1.1259346774032015
94,latin_hypercube_inverse_cdf,1,1.290457496839346,0.3055679135511085,0.4904868120666322,9.976991706051956,1.0131928358977056,1.4340540401555926
95,latin_hypercube_inverse_cdf,1,1.1688842144259743,0.225275334532539,0.9188147897747084,14.851349946332668,1.1324410294124474,0.9967929558016918
96,latin_hypercube_inverse_cdf,1,1.1203074580093133,0.3321185203807625,0.2041331005642298,19.410207082746105,1.1840664756486514,1.271513846454824
97,latin_hypercube_inverse_cdf,1,0.9155071862500688,0.4369018576952059,0.5448897457633439,13.77285987070687,0.8114666042554012,0.8751498222552919
98,latin_hypercube_inverse_cdf,1,0.9784210060509893,0.3280656026390775,0.0989197459773913,14.520738538393292,1.0816751835253944,0.7969256198621498
99,latin_hypercube_inverse_cdf,1,0.7993732752983094,0.2461543353280862,0.4225226998468497,15.550277465360402,1.1542950280455608,1.2445569766431517
100,latin_hypercube_inverse_cdf,1,0.9098766810566504,0.1382279046929954,0.4819670497257758,25.20428638766569,0.784449113508713,0.9041583395026532
101,latin_hypercube_inverse_cdf,1,0.937808296345649,0.3651696239363021,0.5336291739561461,16.004662166445737,0.9994187796856944,1.1525443695568545
102,latin_hypercube_inverse_cdf,1,0.8885512421435662,0.2115224048967041,0.8361861561335734,26.557305966892493,0.8655314769333561,1.2101434897347196
103,latin_hypercube_inverse_cdf,1,0.9298009427989904,0.3163295236894858,0.7124601135569016,22.951536418126917,0.9917195203375532,0.827244765082836
104,latin_hypercube_inverse_cdf,1,1.4052658585180315,0.4040660998343297,0.6463232512938484,23.977420740083605,1.0983585772059787,1.385604829189489
105,latin_hypercube_inverse_cdf,1,1.1579661941670876,0.231451606200812,0.0562099630981401,17.965457086673545,0.7415026824363514,0.7892155458714634
106,latin_hypercube_inverse_cdf,1,0.847289448214218,0.1117339842703351,0.3644317158296114,16.08510551001343,1.005309060476569,1.1872050026170562
107,latin_hypercube_inverse_cdf,1,0.833262165185302,0.3242074723834331,0.7318432918562433,14.21689197282254,0.8950529022434053,1.0590856991352562
108,latin_hypercube_inverse_cdf,1,0.7655388749907925,0.2772973049204048,0.1138322123859669,21.527870636354567,0.9039469428619502,1.2754309609950747
109,latin_hypercube_inverse_cdf,1,0.8662826754814177,0.1238975612736227,0.4071444284552207,16.261277908691383,0.9816173433891596,0.7692639593409676
110,latin_hypercube_inverse_cdf,1,1.4088019233408684,0.3075789975703636,0.0824098903621765,16.413154244405185,1.1458502739932082,1.1074259520647294
111,latin_hypercube_inverse_cdf,1,1.0690925702686365,0.3875505966521,0.7262035745636412,15.315845542769464,1.1979592013642546,1.0463022770153996
112,latin_hypercube_inverse_cdf,1,1.0871437632575016,0.2653651490404837,0.6228519784833528,15.40097307876375,1.2356785793670562,1.2045361565901165
113,latin_hypercube_inverse_cdf,1,1.0029533371722943,0.203757431964673,0.2988837337603949,17.13534710002022,1.1733339838140702,1.102020696967663
114,latin_hypercube_inverse_cdf,1,1.1756953551527618,0.4268663224787294,0.1940508261036508,18.053463132323248,0.8370214482465977,0.5512299473088437
115,latin_hypercube_inverse_cdf,1,1.2221769467373107,0.1835479608352743,0.6905293919459234,20.145118454817663,1.0307704337017711,0.7600664677727645
116,latin_hypercube_inverse_cdf,1,0.7822808823496977,0.2230573655496998,0.4109722400745568,11.06219795559774,1.0575505032010422,1.0552523000995873
117,latin_hypercube_inverse_cdf,1,1.1356974132370363,0.392241133292886,0.4645761303151703,15.51701854233269,0.914777475707576,0.974163764365472
118,latin_hypercube_inverse_cdf,1,1.0308214917917182,0.1183937594288751,0.5294850301037521,12.858922173279035,1.1494306305401685,1.4106273667479772
119,latin_hypercube_inverse_cdf,1,1.2703144015908472,0.2139752769612268,0.5815288115839437,20.870989352592545,0.8893286295389624,1.3190499848387731
120,latin_hypercube_inverse_cdf,1,1.1881262353700452,0.2796711059584214,0.4570613608765848,25.799372746816925,1.1677834227957409,0.8055836203258477
121,latin_hypercube_inverse_cdf,1,0.8769392962390803,0.4446693311858925,0.1681855240794134,17.62692987431163,1.1669209836552177,1.0350547422709595
122,latin_hypercube_inverse_cdf,1,0.8287442639955765,0.3477910642124094,0.6855832856073991,25.093625681998432,1.005457337217175,1.322993553933932
123,latin_hypercube_inverse_cdf,1,0.8190878258842933,0.2012610462502105,0.2362935223827972,12.711363967155778,0.8711424034669161,0.9219953343176638
124,latin_hypercube_inverse_cdf,1,1.1071312461843874,0.2215182218474785,0.4382175084914087,13.110322573072615,0.8853544653522724,0.9908357370719464
125,latin_hypercube_inverse_cdf,1,0.9942362993165896,0.1697319560110944,0.371939316739785,14.944288496926209,0.875435666470825,0.7094367537508124
126,latin_hypercube_inverse_cdf,1,0.9436165385383648,0.2552023064160753,0.7183426339417808,22.71470050306296,1.0500003314552628,1.0768296977499656
127,latin_hypercube_inverse_cdf,1,0.9529289472674788,0.1930272647538244,0.576885580137587,16.776210933020323,0.9625548169843056,1.1439021994331808
128,latin_hypercube_inverse_cdf,1,0.9111980847130812,0.2957240222282071,0.6598615878580607,11.229187207307383,0.8226895240560916,0.5695519653042377
